date_time,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W
2019-05-05 09:45:00+00:00,213.05278113362456,532.5460584854205,57.56513001420748,154.09325996178057,3020227.8952508993
2019-05-05 10:00:00+00:00,159.8614770639266,458.5840933476666,48.79469582150176,101.08770811552245,1981319.07906424
2019-05-05 10:15:00+00:00,109.20248144116191,366.8031459906752,38.70736648285529,54.96763648147689,1077365.675036947
2019-05-05 10:30:00+00:00,63.30406230421792,254.86477981595968,27.05250849734727,20.37758319637051,399400.630648862
2019-05-05 10:45:00+00:00,26.187473935413312,129.34667093552858,14.19072502124069,10.525888354018216,206307.41173875701
2019-05-05 11:00:00+00:00,4.414411994050111,27.182831443708615,3.204036708121931,2.266594711609935,44425.25634755472
2019-05-05 11:15:00+00:00,6.177804544564642e-05,0.2570262484143978,5.812406107943724e-05,5.615008114596909e-05,1.100541590460994
2019-05-05 11:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 11:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 12:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 12:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 12:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 13:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 13:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 13:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 14:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 14:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 14:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 15:15:00+00:00,0.0,0.0,0.0,0.0,0.0
